rater_id,left_comment_id,right_comment_id,usage
918,486723831,203642533,Private
918,272615562,203642533,Private
918,273304453,323603684,Private
918,173940858,282502419,Private
918,183608837,219825973,Private
918,503006576,177174319,Private
918,409135306,219825973,Private
918,114422196,177174319,Private
918,345005870,323603684,Private
918,196878045,273304453,Private
918,125536815,324130794,Private
918,345005870,94395682,Private
918,63522153,219825973,Private
918,196878045,4476405,Private
918,215764733,118294275,Private
918,273304453,94395682,Private
918,206931086,94395682,Private
918,281078058,118294275,Private
918,140026292,19895946,Private
918,196878045,183608837,Private
918,211398126,68349646,Private
918,211398126,411474221,Private
918,211398126,101421419,Private
918,273800004,323603684,Private
918,206931086,323603684,Private
918,220359653,19895946,Private
918,196878045,409135306,Private
918,75596938,19895946,Private
918,315504138,136837165,Private
918,397219227,219825973,Private
918,157884869,101421419,Private
918,157884869,411474221,Private
918,257738661,94395682,Private
918,273800004,94395682,Private
918,157884869,68349646,Private
918,157884869,50894457,Private
918,257738661,323603684,Private
918,173940858,40365045,Private
918,405634189,345005870,Private
918,136837165,157884869,Private
918,468765964,43648525,Private
918,269474859,43648525,Private
918,434768837,43648525,Private
918,167837411,29704600,Private
918,136837165,157884869,Private
918,52492970,56345603,Private
918,345005870,67830034,Public
918,52492970,217084151,Private
918,345005870,67830034,Private
918,345005870,43648525,Public
918,345005870,43648525,Private
918,136837165,359880628,Private
918,157884869,34922573,Private
918,4476405,268106298,Private
918,34922573,268106298,Private
918,194287753,268106298,Private
918,52492970,111905784,Private
918,52492970,431200000,Private
918,345005870,94395682,Public
918,217084151,378838928,Private
918,52492970,381347820,Private
918,290715020,67830034,Private
918,52492970,275605092,Private
918,215764733,67830034,Private
918,217084151,149918764,Private
918,196878045,29704600,Private
918,249470531,268106298,Private
918,157884869,352523718,Private
918,52492970,486723831,Private
918,136837165,201561143,Private
918,433063570,22883443,Private
918,147890919,22883443,Private
918,110265934,22883443,Private
918,336908739,226519869,Private
918,336908739,204504660,Private
918,266052320,22883443,Private
918,217084151,280939099,Private
918,293612988,43648525,Private
918,468765964,422213608,Private
918,290715020,67830034,Public
918,52492970,272615562,Private
918,336908739,125536815,Private
918,336908739,203642533,Private
919,150460485,52198675,Private
919,190097722,52198675,Private
919,268619478,52198675,Private
919,356201349,147890919,Private
919,277904157,217622897,Private
919,66016568,279551652,Private
919,201688444,66016568,Private
919,364463419,217622897,Private
919,335621742,217622897,Private
919,66016568,229344794,Private
919,66016568,277158268,Private
919,107625486,147890919,Private
919,391044679,52198675,Private
919,194287753,275605092,Private
919,398493487,416315021,Private
919,194287753,431200000,Private
919,194287753,111905784,Private
919,52198675,385956015,Private
919,147890919,432860400,Private
919,437106441,106617639,Private
919,217084151,106617639,Private
919,56345603,106617639,Private
919,173940858,194287753,Private
919,147890919,118294275,Private
919,272615562,106617639,Private
919,335621742,217622897,Public
919,125536815,323603684,Private
919,398493487,28911364,Private
919,144707579,125536815,Private
919,194287753,381347820,Private
919,359850497,125536815,Private
919,486723831,106617639,Private
919,341147638,125536815,Private
919,147890919,132358657,Private
919,52492970,398493487,Private
919,476828895,398493487,Private
919,262750561,398493487,Private
919,467135980,66016568,Private
920,296809276,294242762,Private
920,296809276,203642533,Private
920,296809276,125536815,Private
920,268619478,93056141,Private
920,140918206,268106298,Private
920,21223177,359085781,Private
920,21223177,290988789,Private
920,101219253,279551652,Private
920,462341919,180912119,Private
920,101219253,201688444,Private
920,101219253,277158268,Private
920,268619478,91198133,Private
920,268619478,400117587,Private
920,101219253,229344794,Private
920,144707579,409135306,Private
920,409135306,359850497,Private
920,21223177,220819130,Private
920,409135306,341147638,Private
920,268619478,208362309,Private
920,201688444,282502419,Private
920,106617639,394738745,Private
920,462341919,315591556,Private
920,169974098,110265934,Private
920,467135980,277158268,Private
920,52492970,229344794,Private
920,262750561,229344794,Private
920,476828895,229344794,Private
920,28911364,229344794,Private
920,66142707,110265934,Private
920,132358657,205649852,Private
920,201688444,51644859,Private
920,409135306,394738745,Private
920,150460485,431864939,Private
920,462341919,101219253,Private
920,464228480,110265934,Private
920,107625486,205649852,Private
920,467135980,229344794,Private
920,301173774,110265934,Private
920,467135980,279551652,Private
920,268619478,29704600,Private
920,106617639,144707579,Private
920,462341919,379307761,Private
920,416408603,110265934,Private
920,106617639,323603684,Private
920,409135306,323603684,Private
920,88660135,273304453,Private
920,410427987,273304453,Private
920,273304453,328023582,Private
920,62788965,51644859,Private
920,96692361,21223177,Private
920,393893825,51644859,Private
920,336908739,19895946,Private
920,140918206,70535992,Private
920,467135980,201688444,Private
920,292150620,19895946,Private
920,169974098,110265934,Public
920,345005870,328023582,Private
920,273304453,211398126,Private
920,51644859,177174319,Private
920,51644859,94395682,Private
920,51644859,121410205,Private
920,87547160,150460485,Private
920,345005870,328023582,Public
920,188716181,150460485,Private
920,462341919,399876417,Private
920,140918206,160015779,Private
920,140918206,462341919,Private
920,140918206,71244236,Private
920,257738661,328023582,Private
920,205649852,118294275,Private
920,216743033,19895946,Private
920,21223177,74179746,Private
920,40365045,201688444,Private
920,106617639,341147638,Private
920,395587510,273304453,Private
920,422213608,273304453,Private
920,205649852,356201349,Private
920,206931086,328023582,Private
920,106617639,359850497,Private
920,432860400,205649852,Private
920,296809276,204504660,Private
920,277995063,201688444,Private
920,150460485,388266687,Private
920,150460485,74080876,Private
920,19895946,133852651,Private
920,19895946,328023582,Private
920,273800004,328023582,Private
920,371750718,201688444,Private
921,52492970,431200000,Private
921,431200000,262750561,Private
921,341147638,110265934,Private
921,28911364,431200000,Private
921,266052320,431200000,Private
921,431200000,219825973,Private
921,266052320,341147638,Private
921,476828895,431200000,Private
921,341147638,219825973,Private
921,431200000,416315021,Private
922,255525242,379307761,Private
922,110265934,279551652,Private
922,486723831,140918206,Private
922,226519869,121410205,Public
922,486723831,396679913,Private
922,204504660,204703387,Private
922,207108959,328023582,Private
922,345005870,133852651,Private
922,486723831,320252393,Private
922,273304453,133852651,Private
922,486723831,82434756,Private
922,206931086,133852651,Private
922,486723831,198536345,Private
922,88660135,269474859,Private
922,106273007,29704600,Private
922,440608606,204504660,Private
922,197636986,204504660,Private
922,257738661,133852651,Private
922,88660135,202854670,Private
922,272534723,324130794,Private
922,405634189,273800004,Private
922,273800004,133852651,Private
922,73651595,379307761,Private
922,39272255,206931086,Private
922,39272255,273800004,Private
922,216743033,290715020,Private
922,88660135,434768837,Private
922,405634189,257738661,Private
922,405634189,206931086,Private
922,196878045,211398126,Private
922,356201349,28911364,Private
922,52198675,204504660,Private
922,400117587,359880628,Private
922,160015779,320252393,Private
922,160015779,396679913,Private
922,59125445,101219253,Public
922,39272255,273304453,Private
922,266052320,279551652,Private
922,167837411,315591556,Private
922,167837411,272615562,Private
922,433063570,279551652,Private
922,136837165,400526160,Private
922,356201349,416315021,Private
922,39272255,379307761,Private
922,121379721,22883443,Private
922,324130794,22883443,Private
922,205649852,379307761,Private
922,196878045,272615562,Private
922,169974098,207138629,Public
922,207570642,379307761,Private
922,88660135,293612988,Private
922,21223177,277158268,Private
922,397219227,74080876,Private
922,85993618,359880628,Private
922,272534723,22883443,Private
922,272534723,121379721,Private
922,21223177,279551652,Private
922,147890919,279551652,Private
922,243981155,204504660,Private
922,196878045,315591556,Private
922,188716181,397219227,Private
922,167837411,211398126,Private
922,194287753,434768837,Private
922,468765964,88660135,Private
922,272251697,220819130,Private
922,290715020,220819130,Private
922,85993618,431864939,Private
922,400117587,106273007,Private
922,110265934,71244236,Private
922,151496724,431864939,Private
922,315591556,136385543,Private
922,272534723,204703387,Private
922,272534723,243981155,Private
922,328023582,22306219,Private
922,437106441,52198675,Private
922,147890919,71244236,Private
922,286008263,431864939,Private
922,266052320,71244236,Private
922,405634189,345005870,Private
922,160015779,140918206,Private
922,160015779,82434756,Private
922,290715020,336908739,Public
922,290715020,133852651,Public
922,290715020,328023582,Public
922,63673243,136837165,Private
922,169974098,207138629,Private
922,439425791,328023582,Private
922,66142707,207138629,Private
922,206931086,101421419,Private
922,217084151,52198675,Private
922,56345603,52198675,Private
922,416408603,207138629,Private
922,464228480,207138629,Private
922,301173774,207138629,Private
922,211398126,136385543,Private
922,227347854,431864939,Private
922,129690706,264933252,Private
922,129690706,298849883,Private
922,66142707,149918764,Private
922,405634189,273304453,Private
922,290715020,328023582,Private
922,53296232,220819130,Private
922,215764733,220819130,Private
922,416408603,149918764,Private
922,290715020,133852651,Private
922,114422196,136837165,Private
922,427330290,328023582,Private
922,281078058,220819130,Private
922,206931086,50894457,Private
922,290715020,336908739,Private
922,272534723,197636986,Private
922,503006576,136837165,Private
922,272534723,440608606,Private
922,206931086,68349646,Private
922,272534723,52198675,Private
922,91198133,359880628,Private
922,206931086,411474221,Private
922,129690706,269669076,Private
922,106273007,91198133,Private
922,272615562,52198675,Private
922,486723831,52198675,Private
922,106273007,93056141,Private
922,106273007,208362309,Private
922,315504138,129690706,Private
922,129690706,47016135,Private
922,315591556,290952781,Private
922,464228480,149918764,Private
922,211398126,290952781,Private
922,106273007,315591556,Private
922,323751958,328023582,Private
922,167837411,140026292,Private
922,427330290,22306219,Private
922,39272255,199324553,Private
922,147890919,301173774,Private
922,434768837,4476405,Private
922,207108959,22306219,Private
922,397219227,431864939,Private
922,52492970,356201349,Private
922,39272255,345005870,Private
922,272534723,398493487,Private
922,439425791,22306219,Private
922,147890919,207138629,Private
922,359880628,93056141,Private
922,341147638,323603684,Private
922,226519869,393893825,Public
922,294242762,121410205,Private
922,125536815,121410205,Private
922,394738745,323603684,Private
922,147890919,140026292,Private
922,144707579,323603684,Private
922,50894457,315591556,Private
922,262750561,356201349,Private
922,323751958,22306219,Private
922,147890919,220359653,Private
922,345005870,133852651,Public
922,315591556,411474221,Private
922,315591556,68349646,Private
922,136837165,315591556,Private
922,359880628,208362309,Private
922,397219227,388266687,Private
922,315591556,101421419,Private
922,59125445,101219253,Private
922,129690706,101219253,Private
922,397219227,87547160,Private
922,149918764,169974098,Private
922,405634189,101219253,Private
922,167837411,75596938,Private
922,101219253,43648525,Private
922,393893825,204504660,Private
922,101219253,67830034,Private
922,149918764,301173774,Private
922,359850497,323603684,Private
922,167837411,220359653,Private
922,431864939,134499208,Private
922,75596938,431200000,Private
922,431200000,207138629,Private
922,204504660,121410205,Private
922,296809276,147890919,Private
922,359880628,29704600,Private
922,226519869,121410205,Private
922,476828895,356201349,Private
922,201688444,21223177,Private
922,159312076,136837165,Private
922,467135980,21223177,Private
922,290715020,220819130,Public
922,39272255,217622897,Private
922,398493487,22883443,Private
922,226519869,393893825,Private
922,167837411,207138629,Private
922,294242762,393893825,Private
922,241504026,22883443,Private
922,301173774,219825973,Private
922,301173774,110265934,Private
922,121410205,203642533,Private
922,434768837,249470531,Private
922,160015779,198536345,Private
922,106273007,211398126,Private
922,71244236,433063570,Private
922,71244236,219825973,Private
922,229344794,21223177,Private
922,140026292,431200000,Private
922,147890919,75596938,Private
922,201561143,85993618,Private
922,39272255,410164358,Private
922,167837411,296809276,Private
922,220359653,431200000,Private
922,39272255,19895946,Private
922,433063570,301173774,Private
922,266052320,301173774,Private
922,272615562,106273007,Private
922,272615562,136385543,Private
922,157884869,85993618,Private
922,4317594,85993618,Private
922,272534723,241504026,Private
922,206931086,136837165,Private
922,477959835,85993618,Private
922,272615562,290952781,Private
922,434768837,352523718,Private
922,296809276,431200000,Private
922,434768837,34922573,Private
922,39272255,272534723,Private
922,393893825,125536815,Private
922,393893825,203642533,Private
923,87547160,194287753,Private
923,87547160,249470531,Private
923,437106441,422213608,Private
923,87547160,4476405,Private
923,87547160,34922573,Private
923,397219227,371750718,Private
923,398493487,62788965,Private
923,87547160,352523718,Private
923,50894457,93056141,Private
923,422213608,56345603,Private
923,74179746,75596938,Private
923,74179746,207138629,Private
923,18278418,324130794,Private
923,397219227,324130794,Private
923,74179746,220359653,Private
923,74179746,140026292,Private
923,63522153,324130794,Private
923,183608837,324130794,Private
923,503006576,422213608,Private
923,159312076,422213608,Private
923,169974098,197636986,Public
923,409135306,324130794,Private
923,464228480,197636986,Private
923,101219253,269474859,Private
923,101219253,202854670,Private
923,262750561,364463419,Private
923,262750561,66016568,Private
923,21223177,106617639,Private
923,21223177,149918764,Private
923,21223177,262750561,Private
923,173940858,177174319,Private
923,416408603,197636986,Private
923,277995063,397219227,Private
923,66142707,197636986,Private
923,53296232,272251697,Private
923,173940858,94395682,Private
923,173940858,121410205,Private
923,169974098,197636986,Private
923,422213608,486723831,Private
923,422213608,217084151,Private
923,277904157,262750561,Private
923,296809276,74179746,Private
923,397219227,282502419,Private
923,215764733,53296232,Private
923,422213608,63673243,Private
923,93056141,68349646,Private
923,292150620,106617639,Private
923,140918206,440608606,Private
923,290715020,53296232,Private
923,292150620,378838928,Private
923,397219227,40365045,Private
923,140918206,52198675,Private
923,393893825,63673243,Private
923,393893825,159312076,Private
923,93056141,411474221,Private
923,140918206,204703387,Private
923,93056141,101421419,Private
923,21223177,280939099,Private
923,393893825,400526160,Private
923,197636986,211398126,Private
923,292150620,69303877,Private
923,397219227,51644859,Private
923,422213608,400526160,Private
923,62788965,324130794,Private
923,243981155,211398126,Private
923,136837165,93056141,Private
923,197636986,301173774,Private
923,440608606,211398126,Private
923,292150620,280939099,Private
923,204703387,211398126,Private
923,62788965,22883443,Private
923,290715020,53296232,Public
923,114422196,393893825,Private
923,503006576,393893825,Private
923,52198675,211398126,Private
923,292150620,149918764,Private
923,62788965,121379721,Private
924,393893825,359850497,Private
924,62788965,359850497,Private
924,206931086,328023582,Private
924,323751958,196878045,Private
924,87547160,205649852,Private
924,4317594,378838928,Private
924,477959835,378838928,Private
924,294242762,118294275,Private
924,201561143,378838928,Private
924,272615562,101421419,Private
924,294242762,107625486,Private
924,53296232,290952781,Private
924,56345603,101421419,Private
924,315504138,409135306,Private
924,290715020,290952781,Public
924,315504138,63522153,Private
924,315504138,397219227,Private
924,379307761,93056141,Private
924,207108959,196878045,Private
924,292150620,107625486,Private
924,140026292,411474221,Private
924,272615562,53296232,Private
924,140026292,68349646,Private
924,410427987,269474859,Private
924,486723831,101421419,Private
924,188716181,205649852,Private
924,216743033,107625486,Private
924,388266687,205649852,Private
924,395587510,269474859,Private
924,211398126,269474859,Private
924,437106441,101421419,Private
924,391044679,66016568,Private
924,59125445,396679913,Private
924,391044679,364463419,Private
924,437106441,53296232,Private
924,217084151,101421419,Private
924,196878045,22306219,Private
924,88660135,269474859,Private
924,422213608,269474859,Private
924,69303877,110265934,Private
924,335621742,63522153,Public
924,85993618,207138629,Private
924,336908739,359880628,Private
924,243981155,114422196,Private
924,268619478,56345603,Private
924,268619478,217084151,Private
924,52492970,352523718,Private
924,52492970,34922573,Private
924,272251697,290952781,Private
924,52492970,249470531,Private
924,197636986,114422196,Private
924,206931086,133852651,Private
924,216743033,359880628,Private
924,29704600,379307761,Private
924,52492970,4476405,Private
924,272615562,68349646,Private
924,439425791,196878045,Private
924,328023582,359880628,Private
924,140026292,101421419,Private
924,427330290,196878045,Private
924,281078058,290952781,Private
924,290715020,290952781,Private
924,215764733,290952781,Private
924,272615562,50894457,Private
924,391044679,21223177,Private
924,292150620,359880628,Private
924,292150620,206931086,Private
924,335621742,409135306,Public
924,129690706,396679913,Private
924,396679913,43648525,Private
924,69303877,219825973,Private
924,400117587,379307761,Private
924,91198133,379307761,Private
924,85993618,220359653,Private
924,114422196,204703387,Private
924,268619478,486723831,Private
924,432860400,294242762,Private
924,140026292,136837165,Private
924,87547160,219825973,Private
924,393893825,177174319,Private
924,87547160,433063570,Private
924,62788965,177174319,Private
924,67830034,396679913,Private
924,272615562,136837165,Private
924,208362309,379307761,Private
924,87547160,110265934,Private
924,405634189,396679913,Private
924,272615562,101421419,Private
924,216743033,206931086,Private
924,121410205,177174319,Private
924,272615562,411474221,Private
924,22306219,121410205,Private
924,173940858,364463419,Private
924,194287753,52198675,Private
924,364463419,381347820,Private
924,335621742,63522153,Private
924,257738661,381347820,Private
924,257738661,275605092,Private
924,196878045,93056141,Private
924,364463419,275605092,Private
924,196878045,208362309,Private
924,196878045,29704600,Private
924,217084151,269474859,Private
924,378838928,157884869,Private
924,217084151,202854670,Private
924,136837165,169974098,Private
924,266052320,69303877,Private
924,476828895,47016135,Private
924,22306219,94395682,Private
924,22306219,177174319,Private
924,359880628,133852651,Private
924,198536345,19895946,Private
924,198536345,217622897,Private
924,464228480,136837165,Private
924,416408603,136837165,Private
924,4476405,207138629,Private
924,66142707,136837165,Private
924,62788965,22306219,Private
924,503006576,217622897,Private
924,205649852,431864939,Private
924,205649852,74080876,Private
924,503006576,19895946,Private
924,335621742,409135306,Private
924,4476405,52198675,Private
924,249470531,52198675,Private
924,503006576,410164358,Private
924,52198675,352523718,Private
924,59125445,396679913,Public
924,378838928,359880628,Private
924,114422196,440608606,Private
924,107625486,328023582,Private
924,107625486,133852651,Private
924,207570642,202854670,Private
924,266052320,393893825,Private
924,431200000,364463419,Private
924,266052320,177174319,Private
924,140026292,85993618,Private
924,296809276,85993618,Private
924,75596938,85993618,Private
924,147890919,69303877,Private
924,476828895,298849883,Private
924,293612988,207570642,Private
924,111905784,364463419,Private
924,266052320,94395682,Private
924,266052320,121410205,Private
924,433063570,69303877,Private
924,198536345,410164358,Private
924,296809276,4476405,Private
924,52198675,34922573,Private
924,75596938,4476405,Private
924,140026292,4476405,Private
924,136837165,301173774,Private
924,114422196,52198675,Private
924,476828895,264933252,Private
924,434768837,207570642,Private
924,468765964,207570642,Private
924,476828895,269669076,Private
925,320252393,395587510,Private
925,4476405,279551652,Private
925,4476405,277158268,Private
925,257738661,136837165,Private
925,379307761,279551652,Private
925,379307761,467135980,Private
925,4476405,467135980,Private
925,229344794,379307761,Private
925,378838928,202854670,Private
925,196878045,268106298,Private
925,74179746,282502419,Private
925,378838928,269474859,Private
925,431200000,29704600,Private
925,395587510,396679913,Private
925,391044679,188716181,Private
925,391044679,431864939,Private
925,341147638,359880628,Private
925,196878045,71244236,Private
925,378838928,434768837,Private
925,391044679,74080876,Private
925,416408603,211398126,Private
925,40365045,74179746,Private
925,51644859,74179746,Private
925,136837165,121410205,Private
925,88660135,486723831,Private
925,431200000,400117587,Private
925,227347854,323603684,Private
925,198536345,395587510,Private
925,431200000,93056141,Private
925,82434756,395587510,Private
925,50894457,121410205,Private
925,140918206,395587510,Private
925,227347854,359850497,Private
925,136837165,273304453,Private
925,227347854,144707579,Private
925,227347854,394738745,Private
925,227347854,341147638,Private
925,136837165,273800004,Private
926,391044679,88660135,Private
926,391044679,410427987,Private
926,298849883,203642533,Private
926,149918764,133852651,Private
926,335621742,272251697,Public
926,335621742,53296232,Public
926,335621742,281078058,Public
926,397219227,399876417,Private
926,39272255,359850497,Private
926,397219227,101219253,Private
926,70535992,29704600,Private
926,416408603,266052320,Private
926,268619478,220819130,Private
926,290715020,335621742,Private
926,29704600,74080876,Private
926,63522153,431864939,Private
926,400526160,379307761,Private
926,63673243,379307761,Private
926,324130794,277158268,Private
926,324130794,279551652,Private
926,503006576,379307761,Private
926,114422196,379307761,Private
926,149918764,336908739,Private
926,159312076,379307761,Private
926,201688444,324130794,Private
926,467135980,324130794,Private
926,391044679,395587510,Private
926,87547160,19895946,Private
926,87547160,410164358,Private
926,101219253,378838928,Private
926,96692361,204703387,Private
926,74179746,204703387,Private
926,315591556,378838928,Private
926,294242762,298849883,Private
926,393893825,136385543,Private
926,391044679,211398126,Private
926,125536815,298849883,Private
926,393893825,290952781,Private
926,378838928,180912119,Private
926,204504660,298849883,Private
926,378838928,379307761,Private
926,87547160,199324553,Private
926,149918764,328023582,Private
926,399876417,378838928,Private
926,53296232,249470531,Private
926,190097722,220819130,Private
926,229344794,324130794,Private
926,486723831,150460485,Private
926,486723831,385956015,Private
926,196878045,393893825,Private
926,63522153,74080876,Private
926,71244236,467135980,Private
926,71244236,279551652,Private
926,432860400,268106298,Private
926,71244236,201688444,Private
926,167837411,393893825,Private
926,106273007,393893825,Private
926,71244236,277158268,Private
926,71244236,229344794,Private
926,215764733,249470531,Private
926,290715020,249470531,Private
926,150460485,220819130,Private
926,70535992,93056141,Private
926,391044679,220819130,Private
926,226519869,298849883,Private
926,388266687,364463419,Private
926,410164358,206931086,Private
926,70535992,400117587,Private
926,410164358,273800004,Private
926,393893825,269474859,Private
926,70535992,91198133,Private
926,388266687,21223177,Private
926,397219227,315591556,Private
926,107625486,207570642,Private
926,388266687,335621742,Private
926,266052320,169974098,Private
926,18278418,106273007,Private
926,266052320,66142707,Private
926,432860400,106617639,Private
926,393893825,434768837,Private
926,397219227,106273007,Private
926,70535992,208362309,Private
926,335621742,272251697,Private
926,397219227,379307761,Private
926,335621742,53296232,Private
926,183608837,106273007,Private
926,63522153,106273007,Private
926,410164358,273304453,Private
926,335621742,281078058,Private
926,388266687,277904157,Private
926,266052320,301173774,Private
926,266052320,464228480,Private
926,356201349,106617639,Private
926,272251697,249470531,Private
926,393893825,202854670,Private
926,132358657,106617639,Private
926,106617639,107625486,Private
926,257738661,410164358,Private
926,388266687,66016568,Private
926,125536815,416315021,Private
926,216743033,149918764,Private
926,294242762,211398126,Private
926,292150620,149918764,Private
926,169974098,207570642,Public
926,63522153,93056141,Private
926,290715020,335621742,Public
926,183608837,93056141,Private
926,39272255,144707579,Private
926,39272255,394738745,Private
926,39272255,341147638,Private
926,215764733,335621742,Private
926,39272255,323603684,Private
926,74080876,93056141,Private
926,409135306,93056141,Private
926,257738661,336908739,Private
926,226519869,298849883,Public
926,397219227,93056141,Private
926,345005870,410164358,Private
926,106617639,118294275,Private
926,432860400,71244236,Private
926,432860400,70535992,Private
926,356201349,207570642,Private
926,268619478,486723831,Private
926,432860400,207570642,Private
926,118294275,207570642,Private
926,462341919,432860400,Private
926,190097722,486723831,Private
926,132358657,207570642,Private
926,391044679,486723831,Private
926,18278418,93056141,Private
926,294242762,395587510,Private
926,160015779,432860400,Private
926,140026292,255525242,Private
926,70535992,364463419,Private
926,82434756,381347820,Private
926,52198675,356201349,Private
926,82434756,275605092,Private
926,399876417,125536815,Private
926,216743033,385956015,Private
926,52198675,107625486,Private
926,66142707,207570642,Private
926,416408603,207570642,Private
926,132358657,52198675,Private
926,335621742,129690706,Public
926,440608606,220819130,Private
926,255525242,220359653,Private
926,216743033,150460485,Private
926,323751958,400526160,Private
926,464228480,207570642,Private
926,204703387,220819130,Private
926,243981155,220819130,Private
926,422213608,294242762,Private
926,160015779,364463419,Private
926,101219253,125536815,Private
926,71244236,364463419,Private
926,88660135,294242762,Private
926,217622897,204504660,Private
926,52198675,220819130,Private
926,293612988,393893825,Private
926,40365045,462341919,Private
926,323751958,63673243,Private
926,169974098,207570642,Private
926,400117587,74080876,Private
926,462341919,282502419,Private
926,91198133,74080876,Private
926,462341919,51644859,Private
926,345005870,410164358,Public
926,462341919,364463419,Private
926,323751958,114422196,Private
926,208362309,74080876,Private
926,323751958,503006576,Private
926,468765964,393893825,Private
926,216743033,190097722,Private
926,335621742,129690706,Private
926,82434756,111905784,Private
926,52198675,118294275,Private
926,255525242,207138629,Private
926,129690706,21223177,Private
926,277995063,462341919,Private
926,371750718,462341919,Private
926,82434756,431200000,Private
926,255525242,296809276,Private
926,197636986,220819130,Private
926,432860400,52198675,Private
926,217622897,203642533,Private
926,315591556,125536815,Private
926,410427987,294242762,Private
926,220819130,385956015,Private
926,476828895,125536815,Private
926,125536815,379307761,Private
926,217622897,226519869,Private
926,52492970,125536815,Private
926,129690706,364463419,Private
926,294242762,217622897,Private
926,74080876,93056141,Public
926,262750561,125536815,Private
926,129690706,66016568,Private
926,486723831,180912119,Private
926,56345603,180912119,Private
926,388266687,63522153,Private
926,437106441,180912119,Private
926,204703387,290988789,Private
926,106273007,409135306,Private
926,87547160,63522153,Private
926,125536815,180912119,Private
926,173940858,82434756,Private
926,188716181,63522153,Private
926,217084151,180912119,Private
926,204703387,220819130,Private
926,397219227,180912119,Private
926,217622897,125536815,Private
926,290715020,249470531,Public
926,301173774,207570642,Private
926,129690706,277904157,Private
926,336908739,345005870,Private
926,272534723,87547160,Private
926,217622897,87547160,Private
926,28911364,125536815,Private
926,336908739,273304453,Private
926,204703387,359085781,Private
926,336908739,273800004,Private
926,323751958,159312076,Private
926,249470531,281078058,Private
926,272615562,180912119,Private
926,255525242,75596938,Private
926,216743033,268619478,Private
926,364463419,268106298,Private
926,336908739,206931086,Private
927,129690706,226519869,Private
927,201561143,40365045,Private
927,411474221,219825973,Private
927,51644859,280939099,Private
927,257738661,88660135,Private
927,144707579,269474859,Private
927,320252393,101219253,Private
927,140918206,101219253,Private
927,257738661,395587510,Private
927,167837411,19895946,Private
927,257738661,211398126,Private
927,173940858,106617639,Private
927,101421419,219825973,Private
927,85993618,121410205,Private
927,468765964,268106298,Private
927,106273007,19895946,Private
927,468765964,70535992,Private
927,290715020,298849883,Private
927,290715020,264933252,Private
927,292150620,268106298,Private
927,196878045,19895946,Private
927,439425791,150460485,Private
927,173940858,249470531,Private
927,173940858,4476405,Private
927,129690706,294242762,Private
927,144707579,434768837,Private
927,409135306,400526160,Private
927,101219253,396679913,Private
927,400117587,34922573,Private
927,91198133,34922573,Private
927,91198133,204703387,Private
927,91198133,52198675,Private
927,439425791,385956015,Private
927,87547160,434768837,Private
927,468765964,160015779,Private
927,87547160,202854670,Private
927,345005870,74080876,Public
927,91198133,440608606,Private
927,87547160,269474859,Private
927,91198133,197636986,Private
927,345005870,431864939,Public
927,208362309,34922573,Private
927,173940858,194287753,Private
927,50894457,323603684,Private
927,50894457,359850497,Private
927,226519869,43648525,Public
927,144707579,202854670,Private
927,173940858,34922573,Private
927,129690706,203642533,Private
927,82434756,101219253,Private
927,59125445,56345603,Private
927,59125445,486723831,Private
927,198536345,101219253,Private
927,40365045,157884869,Private
927,188716181,345005870,Private
927,336908739,268106298,Private
927,468765964,87547160,Private
927,133852651,268106298,Private
927,216743033,268106298,Private
927,328023582,268106298,Private
927,388266687,345005870,Private
927,129690706,204504660,Private
927,85993618,94395682,Private
927,96692361,328023582,Private
927,96692361,133852651,Private
927,87547160,345005870,Private
927,96692361,336908739,Private
927,51644859,323603684,Private
927,468765964,71244236,Private
927,290715020,269669076,Public
927,290715020,264933252,Public
927,290715020,298849883,Public
927,129690706,125536815,Private
927,173940858,352523718,Private
927,290715020,269669076,Private
927,68349646,219825973,Private
927,50894457,219825973,Private
927,4317594,40365045,Private
927,106617639,431200000,Private
927,341147638,51644859,Private
927,67830034,226519869,Private
927,129690706,226519869,Private
927,133852651,268106298,Public
927,323751958,28911364,Private
927,59125445,226519869,Private
927,427330290,63522153,Private
927,196878045,211398126,Private
927,427330290,183608837,Private
927,427330290,409135306,Private
927,437106441,59125445,Private
927,196878045,395587510,Private
927,34922573,29704600,Private
927,19895946,290952781,Private
927,63522153,121410205,Private
927,34922573,93056141,Private
927,19895946,136385543,Private
927,149918764,51644859,Private
927,69303877,51644859,Private
927,477959835,40365045,Private
927,106617639,51644859,Private
927,87547160,229344794,Private
927,87547160,277158268,Private
927,173940858,400117587,Private
927,87547160,201688444,Private
927,400117587,275605092,Private
927,356201349,393893825,Private
927,63522153,94395682,Private
927,194287753,121410205,Private
927,194287753,94395682,Private
927,40365045,359880628,Private
927,194287753,177174319,Private
927,226519869,43648525,Private
927,132358657,393893825,Private
927,432860400,393893825,Private
927,106617639,275605092,Private
927,427330290,18278418,Private
927,63522153,177174319,Private
927,400117587,381347820,Private
927,63522153,393893825,Private
927,106617639,381347820,Private
927,194287753,393893825,Private
927,194287753,62788965,Private
927,393893825,118294275,Private
927,106273007,157884869,Private
927,405634189,226519869,Private
927,29704600,207570642,Private
927,427330290,397219227,Private
927,272615562,59125445,Private
927,144707579,51644859,Private
927,400117587,431200000,Private
927,106273007,359880628,Private
927,73651595,29704600,Private
927,378838928,51644859,Private
